order_id,customer_id,order_date,status,payment_method
3541,486,2024-01-07,delivered,COD
3542,833,2024-11-19,delivered,Card
3543,113,2023-09-04,delivered,UPI
3544,328,2024-04-13,delivered,COD
3545,1080,2024-08-21,delivered,UPI
3546,430,2023-07-01,delivered,NetBanking
3547,173,2025-06-14,delivered,Card
3548,464,2025-11-04,delivered,COD
3549,935,2025-02-09,delivered,UPI
3550,1191,2025-03-26,delivered,UPI
3551,937,2025-08-07,delivered,Card
3552,1039,2023-12-18,delivered,NetBanking
3553,451,2024-01-12,delivered,Card
3554,320,2024-05-26,shipped,COD
3555,14,2024-03-04,returned,COD
3556,12,2024-11-09,delivered,UPI
3557,33,2025-06-07,delivered,UPI
3558,451,2024-12-21,shipped,UPI
3559,173,2025-03-16,delivered,UPI
3560,821,2025-09-19,delivered,UPI
3561,343,2025-03-27,delivered,NetBanking
3562,451,2024-10-08,delivered,Card
3563,1186,2024-10-20,delivered,COD
3564,4,2024-05-28,returned,COD
3565,1182,2025-06-02,delivered,NetBanking
3566,325,2025-09-13,delivered,COD
3567,317,2025-09-25,delivered,UPI
3568,912,2023-08-11,delivered,COD
3569,679,2025-02-11,delivered,UPI
3570,133,2025-10-11,cancelled,Card
3571,451,2023-08-27,delivered,NetBanking
3572,859,2023-05-01,delivered,Card
3573,275,2025-07-03,delivered,Card
3574,353,2025-05-11,delivered,Card
3575,5,2024-11-09,delivered,NetBanking
3576,70,2025-06-16,delivered,NetBanking
3577,14,2024-08-07,delivered,UPI
3578,1191,2025-11-25,delivered,Card
3579,1191,2024-09-07,delivered,NetBanking
3580,180,2025-09-02,delivered,Card
3581,313,2024-07-13,delivered,UPI
3582,267,2024-08-30,delivered,COD
3583,514,2024-10-19,delivered,NetBanking
3584,879,2024-03-02,cancelled,Card
3585,526,2023-08-19,delivered,UPI
3586,631,2024-06-22,delivered,UPI
3587,1047,2024-04-12,shipped,UPI
3588,451,2023-11-11,delivered,Card
3589,408,2023-08-15,delivered,Card
3590,723,2024-09-22,delivered,COD
3591,848,2024-07-29,delivered,Card
3592,173,2025-08-14,delivered,Card
3593,1191,2025-05-26,delivered,COD
3594,94,2025-06-17,delivered,Card
3595,451,2023-11-15,delivered,Card
3596,877,2025-06-17,delivered,Card
3597,252,2024-10-31,delivered,COD
3598,567,2025-10-13,delivered,Card
3599,191,2024-09-18,delivered,UPI
3600,1018,2024-08-27,delivered,UPI
3601,665,2023-03-28,delivered,UPI
3602,81,2025-01-16,shipped,COD
3603,233,2024-11-13,delivered,NetBanking
3604,1186,2025-06-28,delivered,Card
3605,1191,2024-11-21,delivered,Card
3606,631,2024-12-29,shipped,Card
3607,459,2024-09-18,delivered,Card
3608,410,2025-03-08,delivered,COD
3609,851,2024-01-31,delivered,UPI
3610,433,2024-02-14,delivered,UPI
3611,569,2025-09-30,delivered,UPI
3612,898,2025-10-20,returned,Card
3613,451,2024-02-09,delivered,Card
3614,1047,2024-11-15,delivered,NetBanking
3615,667,2025-03-19,delivered,COD
3616,553,2023-09-26,cancelled,UPI
3617,657,2025-05-27,delivered,Card
3618,33,2025-05-14,delivered,COD
3619,892,2024-05-26,delivered,Card
3620,494,2023-12-05,delivered,COD
3621,655,2024-04-22,delivered,UPI
3622,327,2025-07-10,delivered,COD
3623,1191,2025-02-02,delivered,UPI
3624,994,2025-02-08,delivered,UPI
3625,701,2025-03-15,delivered,UPI
3626,999,2024-10-21,cancelled,UPI
3627,1074,2024-11-08,delivered,COD
3628,756,2024-02-26,delivered,UPI
3629,1132,2025-09-02,delivered,COD
3630,1191,2025-10-14,delivered,Card
3631,1191,2024-09-26,delivered,Card
3632,137,2024-04-08,returned,COD
3633,759,2025-09-05,delivered,UPI
3634,1003,2024-02-01,delivered,Card
3635,461,2024-06-19,delivered,UPI
3636,921,2025-02-15,delivered,UPI
3637,269,2023-10-03,delivered,COD
3638,482,2025-12-30,delivered,Card
3639,500,2023-07-15,delivered,COD
3640,934,2025-02-13,delivered,UPI
3641,804,2023-11-07,delivered,COD
3642,1026,2025-12-31,delivered,Card
3643,382,2025-08-17,delivered,UPI
3644,1191,2025-06-06,delivered,COD
3645,530,2025-07-21,delivered,Card
3646,451,2024-01-16,delivered,COD
3647,127,2025-09-12,delivered,NetBanking
3648,4,2024-03-26,delivered,Card
3649,1191,2025-04-11,delivered,NetBanking
3650,156,2024-07-12,cancelled,COD
3651,631,2024-06-07,delivered,UPI
3652,1127,2025-03-08,delivered,UPI
3653,1191,2024-10-07,delivered,UPI
3654,1107,2025-02-01,delivered,UPI
3655,766,2023-09-02,delivered,Card
3656,438,2024-04-01,delivered,COD
3657,1191,2024-11-01,delivered,UPI
3658,59,2024-07-05,delivered,UPI
3659,325,2025-11-01,delivered,COD
3660,706,2023-12-16,delivered,Card
3661,1176,2024-07-31,delivered,UPI
3662,180,2025-06-19,delivered,COD
3663,1191,2025-06-26,delivered,UPI
3664,1095,2024-07-22,delivered,Card
3665,451,2023-12-06,delivered,Card
3666,569,2025-07-22,delivered,COD
3667,1191,2025-10-10,delivered,COD
3668,1191,2024-09-10,shipped,UPI
3669,57,2024-12-16,delivered,NetBanking
3670,730,2024-05-06,delivered,UPI
3671,115,2025-05-25,delivered,Card
3672,750,2025-01-23,delivered,UPI
3673,771,2024-08-16,delivered,UPI
3674,854,2024-10-31,delivered,Card
3675,1191,2025-02-22,delivered,Card
3676,4,2024-10-02,delivered,COD
3677,173,2025-03-21,delivered,UPI
3678,1191,2025-03-06,delivered,COD
3679,115,2025-03-13,delivered,Card
3680,159,2024-12-17,delivered,COD
3681,793,2025-03-07,delivered,NetBanking
3682,484,2023-12-09,delivered,COD
3683,581,2024-11-22,delivered,Card
3684,1191,2024-10-07,returned,UPI
3685,792,2024-06-08,delivered,UPI
3686,482,2025-03-21,delivered,Card
3687,822,2025-12-17,delivered,COD
3688,971,2025-03-19,delivered,NetBanking
3689,12,2025-12-25,returned,UPI
3690,199,2025-03-25,delivered,Card
3691,1176,2025-07-23,returned,UPI
3692,546,2024-06-27,delivered,UPI
3693,510,2023-09-29,delivered,Card
3694,537,2024-05-30,delivered,NetBanking
3695,581,2024-04-01,delivered,Card
3696,32,2024-12-24,delivered,UPI
3697,1009,2024-04-20,delivered,UPI
3698,219,2025-08-12,cancelled,Card
3699,538,2023-08-14,returned,NetBanking
3700,847,2025-05-26,delivered,COD
3701,402,2024-12-03,delivered,UPI
3702,847,2025-05-24,delivered,COD
3703,1047,2025-01-11,delivered,UPI
3704,1083,2023-06-30,delivered,UPI
3705,1132,2025-08-04,delivered,Card
3706,699,2024-10-13,delivered,UPI
3707,1080,2025-05-26,delivered,UPI
3708,407,2024-09-12,delivered,NetBanking
3709,326,2025-07-03,delivered,UPI
3710,566,2024-04-22,delivered,UPI
3711,746,2025-08-04,shipped,UPI
3712,540,2023-04-07,delivered,UPI
3713,1034,2024-12-02,delivered,COD
3714,906,2024-09-11,delivered,NetBanking
3715,311,2025-07-30,delivered,Card
3716,1138,2024-02-25,delivered,COD
3717,847,2024-09-14,delivered,COD
3718,173,2025-04-09,delivered,UPI
3719,323,2024-01-24,delivered,Card
3720,759,2025-03-03,delivered,NetBanking
3721,925,2025-02-06,delivered,UPI
3722,523,2025-06-09,delivered,UPI
3723,1192,2025-01-20,shipped,NetBanking
3724,1085,2023-11-24,delivered,UPI
3725,241,2024-07-10,delivered,Card
3726,620,2025-05-09,cancelled,COD
3727,1039,2024-11-21,delivered,Card
3728,130,2023-10-26,delivered,COD
3729,1191,2025-01-15,shipped,UPI
3730,1191,2025-09-08,cancelled,Card
3731,1016,2025-01-12,delivered,COD
3732,515,2024-09-11,returned,Card
3733,978,2024-01-31,delivered,UPI
3734,1094,2024-06-05,delivered,COD
3735,1062,2024-06-23,delivered,UPI
3736,100,2025-09-06,delivered,COD
3737,133,2025-08-10,delivered,COD
3738,643,2025-05-20,delivered,COD
3739,408,2023-07-24,delivered,COD
3740,173,2024-11-03,delivered,Card
3741,1103,2024-11-02,delivered,COD
3742,325,2025-09-07,returned,Card
3743,474,2023-11-08,delivered,Card
3744,1186,2025-11-29,delivered,UPI
3745,985,2023-10-17,delivered,UPI
3746,797,2025-06-03,delivered,COD
3747,37,2024-02-13,delivered,Card
3748,543,2025-06-09,delivered,NetBanking
3749,78,2025-04-20,delivered,Card
3750,1091,2025-04-16,delivered,Card
3751,261,2023-04-06,delivered,UPI
3752,269,2024-06-19,delivered,Card
3753,742,2023-09-01,cancelled,UPI
3754,747,2025-02-02,cancelled,UPI
3755,336,2025-03-31,delivered,COD
3756,887,2024-05-16,delivered,COD
3757,785,2024-12-29,delivered,UPI
3758,490,2025-09-07,delivered,COD
3759,99,2024-03-08,delivered,Card
3760,1040,2025-02-07,delivered,UPI
3761,1191,2025-08-20,delivered,COD
3762,31,2025-04-20,delivered,Card
3763,1143,2025-03-27,delivered,UPI
3764,423,2024-11-13,delivered,UPI
3765,963,2024-06-19,delivered,UPI
3766,1020,2023-12-28,delivered,UPI
3767,664,2024-07-30,shipped,Card
3768,1037,2024-08-24,delivered,UPI
3769,59,2025-04-15,delivered,Card
3770,178,2023-11-25,delivered,UPI
3771,961,2023-12-19,delivered,NetBanking
3772,970,2025-08-11,delivered,COD
3773,451,2023-07-05,delivered,UPI
3774,691,2024-06-22,delivered,COD
3775,1191,2025-01-28,delivered,UPI
3776,638,2024-11-26,delivered,COD
3777,908,2024-07-25,delivered,COD
3778,465,2023-06-23,delivered,UPI
3779,844,2024-12-14,delivered,NetBanking
3780,50,2024-07-28,cancelled,Card
3781,451,2024-12-15,delivered,UPI
3782,1085,2024-06-04,delivered,COD
3783,98,2025-01-06,delivered,UPI
3784,450,2023-11-04,delivered,UPI
3785,279,2024-06-10,returned,UPI
3786,392,2024-07-25,cancelled,NetBanking
3787,1191,2024-12-03,delivered,Card
3788,1191,2025-02-28,delivered,UPI
3789,1016,2025-11-07,delivered,UPI
3790,236,2024-10-15,delivered,Card
3791,1191,2024-12-11,delivered,UPI
3792,313,2025-04-12,delivered,Card
3793,733,2024-11-25,delivered,UPI
3794,1071,2024-07-17,delivered,COD
3795,1191,2024-12-10,delivered,NetBanking
3796,1191,2025-02-01,cancelled,COD
3797,387,2025-06-14,delivered,NetBanking
3798,851,2023-06-21,delivered,UPI
3799,1082,2025-08-12,delivered,NetBanking
3800,951,2024-10-18,delivered,UPI
3801,323,2023-10-16,delivered,UPI
3802,969,2023-04-23,delivered,Card
3803,776,2023-10-09,delivered,Card
3804,134,2024-09-22,delivered,NetBanking
3805,174,2025-02-22,delivered,UPI
3806,313,2023-11-08,delivered,UPI
3807,95,2025-01-19,delivered,Card
3808,818,2024-07-01,delivered,UPI
3809,942,2024-04-13,delivered,UPI
3810,451,2024-04-27,delivered,NetBanking
3811,730,2024-11-29,delivered,Card
3812,793,2025-05-08,delivered,UPI
3813,1003,2023-03-18,delivered,COD
3814,846,2024-05-13,returned,UPI
3815,1085,2024-12-22,delivered,COD
3816,1191,2025-08-25,delivered,UPI
3817,730,2024-10-07,cancelled,UPI
3818,411,2025-09-08,delivered,Card
3819,993,2024-12-25,delivered,UPI
3820,311,2025-04-04,delivered,Card
3821,851,2024-06-18,delivered,UPI
3822,325,2025-11-14,delivered,Card
3823,835,2024-08-09,cancelled,COD
3824,699,2025-03-20,delivered,Card
3825,915,2024-07-28,delivered,UPI
3826,1191,2024-12-08,cancelled,UPI
3827,181,2025-05-10,delivered,UPI
3828,719,2024-06-09,delivered,Card
3829,765,2025-06-13,delivered,UPI
3830,846,2023-10-02,shipped,UPI
3831,959,2024-08-13,delivered,COD
3832,911,2023-11-11,delivered,UPI
3833,243,2024-11-26,delivered,UPI
3834,480,2024-04-30,cancelled,NetBanking
3835,673,2025-04-01,delivered,Card
3836,540,2023-08-26,delivered,COD
3837,857,2024-04-24,returned,Card
3838,603,2025-01-24,returned,COD
3839,797,2025-03-08,delivered,UPI
3840,1192,2024-04-30,delivered,UPI
3841,1191,2024-11-14,delivered,Card
3842,541,2024-08-21,delivered,UPI
3843,173,2024-10-04,delivered,COD
3844,173,2024-09-18,delivered,UPI
3845,607,2025-06-08,delivered,COD
3846,76,2023-09-17,delivered,UPI
3847,628,2024-06-07,cancelled,COD
3848,824,2025-03-17,delivered,COD
3849,45,2024-08-05,delivered,Card
3850,631,2025-07-02,delivered,UPI
3851,1090,2025-02-15,delivered,Card
3852,410,2024-06-24,delivered,Card
3853,451,2024-02-01,delivered,Card
3854,23,2024-06-28,cancelled,UPI
3855,1191,2024-11-15,delivered,UPI
3856,378,2024-11-12,cancelled,COD
3857,180,2025-07-19,delivered,Card
3858,903,2024-02-17,delivered,UPI
3859,514,2024-08-13,shipped,COD
3860,637,2024-09-26,delivered,UPI
3861,216,2024-02-09,delivered,UPI
3862,196,2024-07-28,cancelled,UPI
3863,184,2025-09-08,delivered,NetBanking
3864,180,2024-07-29,delivered,Card
3865,28,2024-12-18,delivered,UPI
3866,445,2024-11-09,delivered,UPI
3867,1191,2024-09-28,delivered,UPI
3868,459,2025-03-03,delivered,NetBanking
3869,451,2024-06-15,delivered,UPI
3870,1175,2023-09-03,delivered,Card
3871,300,2024-04-16,delivered,UPI
3872,31,2024-09-03,cancelled,Card
3873,1127,2024-02-17,delivered,UPI
3874,1083,2024-05-23,delivered,COD
3875,471,2024-06-01,delivered,UPI
3876,244,2024-03-13,delivered,UPI
3877,1191,2024-07-31,delivered,UPI
3878,739,2025-07-23,delivered,Card
3879,451,2023-10-14,delivered,COD
3880,1191,2025-01-03,delivered,UPI
3881,213,2024-12-22,delivered,COD
3882,1147,2024-04-14,delivered,COD
3883,385,2024-05-16,delivered,Card
3884,386,2024-08-18,delivered,UPI
3885,1127,2024-05-12,delivered,COD
3886,173,2024-11-08,cancelled,UPI
3887,408,2023-12-03,delivered,UPI
3888,173,2024-03-31,delivered,Card
3889,1052,2024-09-18,delivered,UPI
3890,150,2024-09-09,delivered,Card
3891,71,2024-01-28,delivered,COD
3892,155,2025-02-10,delivered,Card
3893,699,2024-04-18,delivered,UPI
3894,868,2024-10-03,delivered,UPI
3895,934,2023-10-12,delivered,UPI
3896,1137,2024-11-25,delivered,UPI
3897,1050,2025-09-06,cancelled,UPI
3898,1191,2025-09-08,delivered,Card
3899,874,2024-01-12,delivered,COD
3900,362,2025-09-08,delivered,UPI
3901,410,2024-10-14,delivered,COD
3902,566,2025-03-02,delivered,COD
3903,660,2024-02-17,delivered,UPI
3904,265,2025-06-27,delivered,COD
3905,1166,2025-05-19,delivered,COD
3906,1169,2023-11-04,delivered,UPI
3907,329,2024-12-22,delivered,UPI
3908,692,2024-09-06,delivered,UPI
3909,1191,2025-09-08,delivered,Card
3910,458,2025-06-27,delivered,UPI
3911,173,2024-11-02,delivered,Card
3912,157,2023-12-28,delivered,UPI
3913,945,2024-09-30,delivered,COD
3914,262,2024-11-01,delivered,UPI
3915,814,2024-07-04,delivered,Card
3916,724,2024-05-28,cancelled,Card
3917,1012,2023-08-25,delivered,COD
3918,1019,2023-12-15,delivered,NetBanking
3919,890,2024-06-17,delivered,Card
3920,93,2024-08-18,delivered,NetBanking
3921,573,2025-05-30,delivered,UPI
3922,556,2025-06-07,delivered,UPI
3923,1014,2024-01-09,delivered,Card
3924,251,2024-02-24,delivered,UPI
3925,788,2024-09-22,delivered,UPI
3926,435,2025-07-13,cancelled,UPI
3927,87,2025-03-19,delivered,COD
3928,35,2025-02-03,delivered,COD
3929,716,2025-02-21,delivered,Card
3930,323,2023-07-08,delivered,Card
3931,451,2024-04-04,delivered,COD
3932,18,2024-07-13,delivered,UPI
3933,788,2023-10-05,delivered,UPI
3934,722,2025-11-11,returned,NetBanking
3935,180,2025-06-03,delivered,COD
3936,850,2025-05-20,delivered,COD
3937,1191,2025-03-31,delivered,UPI
3938,458,2025-02-14,delivered,NetBanking
3939,269,2023-09-12,delivered,Card
3940,777,2024-10-28,delivered,COD
3941,964,2024-07-20,delivered,UPI
3942,911,2024-08-31,delivered,Card
3943,854,2023-12-01,shipped,UPI
3944,935,2025-07-29,delivered,UPI
3945,37,2023-11-18,delivered,UPI
3946,402,2024-01-05,delivered,UPI
3947,328,2024-03-17,delivered,UPI
3948,313,2024-07-23,delivered,NetBanking
3949,966,2025-02-07,delivered,UPI
3950,989,2024-08-06,delivered,NetBanking
3951,444,2024-04-27,delivered,UPI
3952,847,2024-07-26,delivered,UPI
3953,1168,2023-11-02,delivered,Card
3954,924,2025-01-27,delivered,COD
3955,824,2025-08-08,delivered,UPI
3956,934,2024-03-01,delivered,Card
3957,474,2023-11-25,delivered,NetBanking
3958,558,2024-10-26,delivered,Card
3959,423,2025-01-03,delivered,NetBanking
3960,844,2024-12-23,delivered,UPI
3961,137,2023-12-20,delivered,COD
3962,201,2024-05-08,delivered,NetBanking
3963,329,2025-04-03,delivered,UPI
3964,680,2024-08-04,delivered,Card
3965,1071,2025-05-06,delivered,COD
3966,313,2025-07-22,delivered,UPI
3967,823,2025-01-13,cancelled,NetBanking
3968,442,2024-09-10,delivered,UPI
3969,382,2025-07-15,delivered,COD
3970,173,2025-08-10,delivered,Card
3971,184,2025-09-23,delivered,NetBanking
3972,18,2023-11-26,cancelled,Card
3973,4,2024-03-22,delivered,Card
3974,233,2025-01-25,delivered,Card
3975,589,2025-05-28,delivered,COD
3976,746,2025-10-28,delivered,COD
3977,281,2024-08-11,delivered,UPI
3978,233,2023-07-14,delivered,Card
3979,173,2025-09-02,cancelled,UPI
3980,1008,2024-02-21,delivered,Card
3981,1176,2025-07-03,delivered,UPI
3982,598,2024-10-18,delivered,Card
3983,155,2024-03-14,shipped,NetBanking
3984,284,2025-04-07,shipped,UPI
3985,1040,2024-01-25,returned,NetBanking
3986,525,2025-12-20,delivered,UPI
3987,553,2023-04-30,returned,UPI
3988,482,2025-06-12,delivered,Card
3989,1191,2024-09-14,delivered,Card
3990,173,2025-02-11,delivered,UPI
3991,128,2025-02-22,delivered,UPI
3992,576,2025-03-12,delivered,COD
3993,304,2024-04-07,returned,UPI
3994,959,2024-10-15,cancelled,UPI
3995,397,2024-10-29,delivered,UPI
3996,1138,2024-12-06,cancelled,COD
3997,503,2024-08-24,delivered,UPI
3998,4,2023-08-29,delivered,COD
3999,325,2025-01-18,delivered,NetBanking
4000,820,2025-02-12,shipped,COD
4001,618,2024-03-31,delivered,UPI
4002,221,2025-07-29,delivered,Card
4003,1108,2024-04-06,delivered,UPI
4004,921,2024-06-19,delivered,Card
4005,173,2024-10-01,delivered,UPI
4006,723,2024-06-07,delivered,UPI
4007,540,2024-01-01,delivered,UPI
4008,870,2025-05-08,delivered,Card
4009,1005,2024-09-29,delivered,UPI
4010,764,2025-07-23,delivered,Card
4011,874,2024-09-20,delivered,UPI
4012,365,2025-01-02,delivered,UPI
4013,840,2023-02-06,delivered,UPI
4014,978,2024-08-28,delivered,UPI
4015,970,2024-10-26,delivered,UPI
4016,1186,2024-08-10,delivered,COD
4017,622,2024-07-11,delivered,UPI
4018,213,2024-10-05,delivered,NetBanking
4019,847,2024-02-29,delivered,UPI
4020,29,2023-12-09,delivered,UPI
4021,165,2024-04-14,delivered,UPI
4022,1155,2025-05-23,delivered,COD
4023,426,2024-03-28,shipped,Card
4024,187,2024-10-13,delivered,COD
4025,1164,2024-08-17,delivered,COD
4026,886,2025-05-10,delivered,UPI
4027,99,2024-08-07,returned,UPI
4028,642,2024-12-08,delivered,NetBanking
4029,777,2023-06-18,delivered,UPI
4030,444,2024-09-21,delivered,COD
4031,67,2024-10-14,delivered,UPI
4032,824,2025-12-23,delivered,UPI
4033,1155,2025-01-22,delivered,UPI
4034,95,2024-12-04,delivered,NetBanking
4035,974,2025-03-26,delivered,COD
4036,390,2025-03-13,delivered,Card
4037,1186,2024-10-16,delivered,Card
4038,886,2025-02-04,delivered,UPI
4039,705,2024-06-18,shipped,UPI
4040,323,2023-11-26,delivered,COD
4041,507,2023-08-13,delivered,Card
4042,846,2024-12-06,delivered,NetBanking
4043,999,2023-09-02,delivered,COD
4044,602,2024-06-30,delivered,UPI
4045,631,2025-03-28,delivered,UPI
4046,1041,2024-06-24,delivered,Card
4047,252,2024-10-12,delivered,NetBanking
4048,1082,2024-12-04,delivered,UPI
4049,419,2024-03-13,returned,COD
4050,719,2024-10-08,delivered,Card
4051,280,2024-10-18,delivered,COD
4052,746,2025-12-09,delivered,Card
4053,723,2024-05-24,delivered,Card
4054,1192,2024-03-22,delivered,UPI
4055,793,2025-07-13,delivered,UPI
4056,464,2024-10-16,delivered,Card
4057,343,2024-02-15,delivered,UPI
4058,1132,2025-05-26,delivered,UPI
4059,1191,2024-09-15,delivered,UPI
4060,122,2024-05-08,delivered,Card
4061,972,2024-03-06,delivered,UPI
4062,1064,2025-04-10,delivered,UPI
4063,301,2025-06-05,delivered,UPI
4064,500,2023-12-10,delivered,Card
4065,328,2025-09-10,delivered,Card
4066,173,2024-05-14,shipped,UPI
4067,1137,2023-12-15,shipped,Card
4068,777,2024-12-31,cancelled,COD
4069,232,2024-09-18,delivered,COD
4070,933,2024-01-12,delivered,COD
4071,498,2025-11-25,delivered,UPI
4072,918,2024-11-19,delivered,COD
4073,353,2025-05-18,delivered,COD
4074,1191,2025-10-25,delivered,NetBanking
4075,925,2025-11-24,delivered,UPI
4076,939,2025-01-06,delivered,UPI
4077,677,2025-09-14,delivered,NetBanking
4078,341,2024-12-14,cancelled,UPI
4079,1032,2024-10-25,delivered,UPI
4080,576,2023-08-15,delivered,Card
4081,444,2023-10-26,delivered,Card
4082,762,2024-12-12,delivered,UPI
4083,772,2024-02-04,delivered,UPI
4084,1191,2025-03-17,delivered,Card
4085,1187,2025-01-06,delivered,UPI
4086,166,2024-04-11,delivered,Card
4087,4,2023-07-10,delivered,UPI
4088,326,2024-09-04,cancelled,Card
4089,330,2024-01-18,shipped,Card
4090,1191,2024-07-16,delivered,UPI
4091,852,2024-08-12,delivered,UPI
4092,752,2024-03-29,delivered,COD
4093,675,2024-04-02,delivered,NetBanking
4094,65,2024-11-10,delivered,UPI
4095,1046,2025-06-02,delivered,NetBanking
4096,180,2024-08-08,delivered,Card
4097,672,2025-02-27,delivered,UPI
4098,123,2025-01-16,cancelled,COD
4099,1026,2025-04-29,cancelled,NetBanking
4100,31,2024-07-13,delivered,Card
4101,245,2025-10-31,returned,COD
4102,735,2025-08-24,delivered,UPI
4103,866,2024-12-03,delivered,Card
4104,895,2024-03-04,delivered,NetBanking
4105,754,2025-05-25,delivered,Card
4106,1094,2025-01-06,delivered,COD
4107,495,2024-02-29,cancelled,COD
4108,481,2024-10-11,delivered,UPI
4109,1046,2024-06-28,cancelled,UPI
4110,397,2025-02-03,delivered,Card
4111,12,2025-01-13,delivered,COD
4112,323,2024-07-29,delivered,UPI
4113,1167,2024-05-20,delivered,COD
4114,1191,2025-05-21,cancelled,UPI
4115,1090,2024-07-19,delivered,UPI
4116,692,2024-10-24,delivered,NetBanking
4117,1176,2024-05-02,delivered,COD
4118,346,2025-05-20,delivered,COD
4119,512,2024-10-15,delivered,Card
4120,880,2025-01-08,delivered,UPI
4121,513,2023-05-11,delivered,NetBanking
4122,679,2024-06-14,delivered,COD
4123,699,2024-08-12,delivered,UPI
4124,53,2023-05-06,delivered,UPI
4125,41,2024-09-02,cancelled,COD
4126,87,2025-12-11,delivered,UPI
4127,451,2023-10-03,delivered,UPI
4128,1,2024-10-22,delivered,NetBanking
4129,277,2023-10-23,delivered,NetBanking
4130,194,2024-08-24,delivered,UPI
4131,772,2024-09-19,shipped,UPI
4132,227,2025-07-23,delivered,Card
4133,791,2024-08-28,shipped,UPI
4134,677,2025-06-26,delivered,UPI
4135,929,2024-03-05,delivered,UPI
4136,179,2025-08-05,delivered,Card
4137,1186,2025-12-26,delivered,UPI
4138,180,2024-04-25,delivered,UPI
4139,294,2024-06-08,delivered,COD
4140,32,2024-10-20,delivered,UPI
4141,973,2023-08-16,delivered,UPI
4142,730,2024-12-15,delivered,Card
4143,2,2025-11-26,delivered,COD
4144,173,2024-02-16,delivered,UPI
4145,1191,2025-11-11,delivered,UPI
4146,829,2024-05-02,delivered,Card
4147,514,2024-06-07,delivered,UPI
4148,1199,2024-06-22,shipped,NetBanking
4149,772,2023-08-07,delivered,NetBanking
4150,1013,2024-10-09,delivered,UPI
4151,67,2024-05-06,delivered,Card
4152,639,2024-08-21,delivered,Card
4153,241,2023-08-13,delivered,UPI
4154,629,2024-07-04,cancelled,UPI
4155,743,2024-09-12,delivered,UPI
4156,67,2025-03-25,shipped,COD
4157,935,2025-02-28,delivered,UPI
4158,251,2024-06-05,delivered,UPI
4159,1186,2025-08-02,delivered,COD
4160,675,2024-10-03,delivered,NetBanking
4161,4,2023-10-07,delivered,COD
4162,1040,2024-09-04,delivered,UPI
4163,313,2024-08-30,delivered,Card
4164,665,2024-04-17,delivered,UPI
4165,31,2025-05-21,delivered,UPI
4166,157,2023-05-01,delivered,UPI
4167,1143,2024-05-11,delivered,Card
4168,195,2024-09-05,delivered,Card
4169,421,2024-04-04,shipped,NetBanking
4170,679,2024-12-11,delivered,Card
4171,647,2024-10-09,delivered,Card
4172,923,2025-01-02,delivered,COD
4173,816,2025-06-28,delivered,NetBanking
4174,519,2024-05-30,delivered,UPI
4175,1191,2024-10-10,shipped,Card
4176,990,2024-10-08,delivered,UPI
4177,98,2024-06-29,shipped,Card
4178,3,2025-09-12,delivered,UPI
4179,1186,2025-10-16,delivered,COD
4180,551,2025-05-16,delivered,UPI
4181,978,2025-01-05,delivered,Card
4182,769,2024-12-21,delivered,UPI
4183,647,2025-06-06,cancelled,Card
4184,142,2025-02-26,delivered,UPI
4185,53,2024-07-20,delivered,Card
4186,650,2023-04-07,delivered,UPI
4187,98,2024-09-26,delivered,Card
4188,1048,2023-07-03,delivered,Card
4189,461,2024-09-19,shipped,UPI
4190,263,2024-08-22,delivered,COD
4191,392,2024-12-08,delivered,COD
4192,657,2025-08-14,delivered,NetBanking
4193,1040,2023-12-27,delivered,UPI
4194,1191,2024-07-07,delivered,UPI
4195,681,2024-07-16,delivered,NetBanking
4196,999,2024-12-12,delivered,COD
4197,1,2025-06-12,delivered,UPI
4198,417,2025-02-26,delivered,UPI
4199,251,2023-12-23,delivered,Card
4200,173,2024-01-19,delivered,Card
4201,1179,2025-07-06,delivered,COD
4202,187,2024-08-26,delivered,Card
4203,1086,2023-09-18,shipped,UPI
4204,310,2024-07-08,shipped,Card
4205,793,2024-12-31,delivered,UPI
4206,635,2024-09-21,delivered,UPI
4207,289,2024-07-08,delivered,Card
4208,688,2024-05-30,cancelled,Card
4209,610,2023-11-23,delivered,COD
4210,212,2025-06-16,delivered,UPI
4211,1191,2025-07-26,delivered,NetBanking
4212,540,2023-04-12,delivered,COD
4213,252,2025-07-07,delivered,Card
4214,4,2024-09-05,cancelled,NetBanking
4215,491,2024-12-25,delivered,COD
4216,1002,2025-02-03,delivered,COD
4217,1191,2025-01-18,delivered,UPI
4218,13,2023-05-18,cancelled,UPI
4219,916,2024-03-20,delivered,UPI
4220,1051,2025-05-31,delivered,UPI
4221,173,2024-08-27,cancelled,COD
4222,487,2025-03-16,delivered,Card
4223,87,2024-10-08,delivered,Card
4224,1122,2025-01-20,delivered,Card
4225,523,2024-05-22,cancelled,Card
4226,1114,2024-05-01,delivered,UPI
4227,611,2025-12-10,delivered,NetBanking
4228,1092,2025-03-14,delivered,Card
4229,1142,2024-05-20,delivered,UPI
4230,31,2024-04-06,shipped,UPI
4231,451,2023-11-12,cancelled,UPI
4232,1136,2025-02-15,delivered,UPI
4233,214,2023-08-04,delivered,COD
4234,874,2025-02-11,delivered,UPI
4235,29,2024-03-03,delivered,COD
4236,1192,2024-05-23,delivered,UPI
4237,17,2025-04-25,delivered,UPI
4238,1191,2025-12-03,delivered,UPI
4239,419,2024-03-30,delivered,Card
