order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
6824,2733,36,2,2924.06,0.2,4678.5
6825,2733,46,2,44103.32,0.0,88206.64
6826,2734,9,1,4533.34,0.0,4533.34
6827,2735,34,1,3937.59,0.2,3150.07
6828,2735,35,1,3039.94,0.05,2887.94
6829,2735,30,2,448.49,0.1,807.28
6830,2736,36,3,2924.06,0.0,8772.18
6831,2736,47,1,32443.0,0.1,29198.7
6832,2737,3,3,4598.39,0.0,13795.17
6833,2737,20,3,337.55,0.0,1012.65
6834,2737,32,2,403.22,0.0,806.44
6835,2737,2,3,3911.93,0.0,11735.79
6836,2738,17,2,425.94,0.05,809.29
6837,2739,12,2,5553.73,0.2,8885.97
6838,2739,35,1,3039.94,0.1,2735.95
6839,2739,33,1,3763.53,0.0,3763.53
6840,2740,5,3,7323.99,0.0,21971.97
6841,2740,6,1,8439.67,0.05,8017.69
6842,2740,46,1,44103.32,0.0,44103.32
6843,2740,43,3,1480.37,0.0,4441.11
6844,2741,5,2,7323.99,0.0,14647.98
6845,2741,6,2,8439.67,0.0,16879.34
6846,2742,3,2,4598.39,0.1,8277.1
6847,2742,20,1,337.55,0.2,270.04
6848,2742,36,1,2924.06,0.0,2924.06
6849,2742,21,2,395.89,0.0,791.78
6850,2743,20,1,337.55,0.1,303.8
6851,2743,39,1,22252.18,0.0,22252.18
6852,2743,28,1,2077.38,0.0,2077.38
6853,2743,23,3,381.96,0.0,1145.88
6854,2744,13,3,1356.94,0.2,3256.66
6855,2744,47,2,32443.0,0.1,58397.4
6856,2744,43,1,1480.37,0.0,1480.37
6857,2744,47,3,32443.0,0.0,97329.0
6858,2745,2,3,3911.93,0.0,11735.79
6859,2745,17,1,425.94,0.05,404.64
6860,2746,37,3,20338.2,0.0,61014.6
6861,2746,33,3,3763.53,0.0,11290.59
6862,2746,31,1,440.79,0.1,396.71
6863,2746,43,2,1480.37,0.05,2812.7
6864,2747,49,2,24383.87,0.05,46329.35
6865,2747,37,3,20338.2,0.0,61014.6
6866,2748,31,1,440.79,0.05,418.75
6867,2748,20,2,337.55,0.1,607.59
6868,2748,3,1,4598.39,0.05,4368.47
6869,2749,38,2,21688.29,0.0,43376.58
6870,2749,40,2,16569.14,0.0,33138.28
6871,2749,20,3,337.55,0.1,911.39
6872,2749,15,3,1717.5,0.0,5152.5
6873,2750,9,1,4533.34,0.0,4533.34
6874,2750,47,1,32443.0,0.1,29198.7
6875,2751,39,1,22252.18,0.2,17801.74
6876,2752,2,2,3911.93,0.0,7823.86
6877,2753,30,1,448.49,0.0,448.49
6878,2753,2,1,3911.93,0.1,3520.74
6879,2754,2,3,3911.93,0.0,11735.79
6880,2755,21,1,395.89,0.0,395.89
6881,2755,32,2,403.22,0.0,806.44
6882,2755,41,2,1458.5,0.0,2917.0
6883,2755,31,3,440.79,0.1,1190.13
6884,2756,7,2,11903.44,0.0,23806.88
6885,2757,3,2,4598.39,0.0,9196.78
6886,2757,37,2,20338.2,0.05,38642.58
6887,2758,3,1,4598.39,0.1,4138.55
6888,2758,23,2,381.96,0.0,763.92
6889,2758,28,2,2077.38,0.05,3947.02
6890,2759,45,2,50632.32,0.0,101264.64
6891,2760,44,3,1675.89,0.0,5027.67
6892,2761,1,1,4311.34,0.1,3880.21
6893,2761,32,2,403.22,0.0,806.44
6894,2762,16,2,1147.33,0.0,2294.66
6895,2763,30,1,448.49,0.05,426.07
6896,2763,3,1,4598.39,0.0,4598.39
6897,2764,34,1,3937.59,0.05,3740.71
6898,2764,19,2,301.26,0.05,572.39
6899,2764,10,3,5058.33,0.0,15174.99
6900,2764,34,3,3937.59,0.0,11812.77
6901,2765,28,3,2077.38,0.0,6232.14
6902,2765,4,3,4078.93,0.05,11624.95
6903,2765,17,3,425.94,0.1,1150.04
6904,2765,36,1,2924.06,0.0,2924.06
6905,2766,1,3,4311.34,0.05,12287.32
6906,2766,31,3,440.79,0.0,1322.37
6907,2766,23,1,381.96,0.2,305.57
6908,2767,39,2,22252.18,0.0,44504.36
6909,2767,42,3,1783.38,0.0,5350.14
6910,2768,28,3,2077.38,0.1,5608.93
6911,2768,17,3,425.94,0.0,1277.82
6912,2768,13,1,1356.94,0.0,1356.94
6913,2769,5,3,7323.99,0.1,19774.77
6914,2769,37,3,20338.2,0.1,54913.14
6915,2770,38,1,21688.29,0.0,21688.29
6916,2770,35,2,3039.94,0.2,4863.9
6917,2770,46,2,44103.32,0.0,88206.64
6918,2771,10,3,5058.33,0.05,14416.24
6919,2771,27,1,1246.0,0.05,1183.7
6920,2772,47,2,32443.0,0.0,64886.0
6921,2772,44,3,1675.89,0.1,4524.9
6922,2772,11,3,4853.64,0.0,14560.92
6923,2773,21,3,395.89,0.0,1187.67
6924,2773,26,3,1412.65,0.0,4237.95
6925,2774,4,3,4078.93,0.05,11624.95
6926,2774,52,3,35725.17,0.0,107175.51
6927,2774,19,1,301.26,0.0,301.26
6928,2775,15,1,1717.5,0.2,1374.0
6929,2775,7,1,11903.44,0.05,11308.27
6930,2775,17,3,425.94,0.0,1277.82
6931,2776,46,3,44103.32,0.05,125694.46
6932,2776,35,3,3039.94,0.0,9119.82
6933,2777,33,1,3763.53,0.2,3010.82
6934,2777,2,3,3911.93,0.1,10562.21
6935,2777,48,1,48857.09,0.0,48857.09
6936,2777,3,1,4598.39,0.1,4138.55
6937,2778,27,2,1246.0,0.05,2367.4
6938,2779,40,1,16569.14,0.0,16569.14
6939,2780,40,1,16569.14,0.2,13255.31
6940,2780,2,3,3911.93,0.0,11735.79
6941,2780,31,2,440.79,0.1,793.42
6942,2780,23,1,381.96,0.2,305.57
6943,2781,13,3,1356.94,0.1,3663.74
6944,2781,19,2,301.26,0.1,542.27
6945,2781,34,2,3937.59,0.0,7875.18
6946,2781,44,2,1675.89,0.1,3016.6
6947,2782,17,2,425.94,0.05,809.29
6948,2783,40,3,16569.14,0.2,39765.94
6949,2783,36,1,2924.06,0.0,2924.06
6950,2784,4,1,4078.93,0.0,4078.93
6951,2784,34,1,3937.59,0.05,3740.71
6952,2785,18,1,316.88,0.1,285.19
6953,2786,30,2,448.49,0.0,896.98
6954,2786,25,2,1719.78,0.1,3095.6
6955,2786,38,3,21688.29,0.0,65064.87
6956,2786,6,1,8439.67,0.0,8439.67
6957,2787,48,3,48857.09,0.1,131914.14
6958,2787,51,1,29838.95,0.0,29838.95
6959,2787,28,1,2077.38,0.0,2077.38
6960,2788,42,1,1783.38,0.2,1426.7
6961,2789,4,1,4078.93,0.1,3671.04
6962,2790,21,1,395.89,0.0,395.89
6963,2790,18,3,316.88,0.05,903.11
6964,2790,9,3,4533.34,0.2,10880.02
6965,2791,21,1,395.89,0.05,376.1
6966,2791,41,3,1458.5,0.0,4375.5
6967,2791,43,3,1480.37,0.0,4441.11
6968,2791,52,1,35725.17,0.0,35725.17
6969,2792,38,1,21688.29,0.0,21688.29
6970,2792,12,1,5553.73,0.0,5553.73
6971,2792,46,2,44103.32,0.1,79385.98
6972,2793,25,1,1719.78,0.0,1719.78
6973,2793,1,1,4311.34,0.0,4311.34
6974,2793,38,2,21688.29,0.1,39038.92
6975,2793,48,3,48857.09,0.0,146571.27
6976,2794,23,3,381.96,0.0,1145.88
6977,2794,32,2,403.22,0.0,806.44
6978,2794,27,2,1246.0,0.0,2492.0
6979,2795,46,3,44103.32,0.0,132309.96
6980,2795,21,2,395.89,0.05,752.19
6981,2795,33,2,3763.53,0.0,7527.06
6982,2796,36,1,2924.06,0.2,2339.25
6983,2796,15,3,1717.5,0.05,4894.88
6984,2796,18,3,316.88,0.0,950.64
6985,2797,21,1,395.89,0.05,376.1
6986,2797,29,2,438.5,0.0,877.0
6987,2797,36,3,2924.06,0.0,8772.18
6988,2798,30,3,448.49,0.0,1345.47
6989,2798,22,1,256.1,0.0,256.1
6990,2798,2,2,3911.93,0.0,7823.86
6991,2799,15,1,1717.5,0.05,1631.62
6992,2800,28,2,2077.38,0.2,3323.81
6993,2801,3,1,4598.39,0.0,4598.39
6994,2801,9,1,4533.34,0.05,4306.67
6995,2802,30,2,448.49,0.0,896.98
6996,2802,36,2,2924.06,0.0,5848.12
6997,2802,15,3,1717.5,0.2,4122.0
6998,2803,27,1,1246.0,0.05,1183.7
6999,2803,32,2,403.22,0.05,766.12
7000,2804,15,1,1717.5,0.2,1374.0
7001,2805,12,2,5553.73,0.0,11107.46
7002,2805,38,3,21688.29,0.0,65064.87
7003,2805,7,2,11903.44,0.0,23806.88
7004,2805,14,3,1335.52,0.0,4006.56
7005,2806,10,2,5058.33,0.0,10116.66
7006,2807,51,3,29838.95,0.0,89516.85
7007,2807,11,3,4853.64,0.2,11648.74
7008,2807,42,2,1783.38,0.0,3566.76
7009,2808,1,1,4311.34,0.0,4311.34
7010,2809,14,1,1335.52,0.05,1268.74
7011,2809,48,1,48857.09,0.1,43971.38
7012,2809,25,3,1719.78,0.0,5159.34
7013,2809,33,2,3763.53,0.0,7527.06
7014,2810,16,1,1147.33,0.0,1147.33
7015,2810,31,3,440.79,0.0,1322.37
7016,2810,42,1,1783.38,0.0,1783.38
7017,2811,4,2,4078.93,0.05,7749.97
7018,2811,36,3,2924.06,0.05,8333.57
7019,2812,43,3,1480.37,0.05,4219.05
7020,2812,33,3,3763.53,0.0,11290.59
7021,2813,28,1,2077.38,0.0,2077.38
7022,2813,22,3,256.1,0.0,768.3
7023,2814,10,2,5058.33,0.05,9610.83
7024,2815,39,3,22252.18,0.0,66756.54
7025,2816,12,1,5553.73,0.1,4998.36
7026,2817,36,3,2924.06,0.0,8772.18
7027,2817,7,1,11903.44,0.2,9522.75
7028,2817,6,3,8439.67,0.0,25319.01
7029,2817,24,3,291.78,0.05,831.57
7030,2818,15,1,1717.5,0.05,1631.62
7031,2818,36,2,2924.06,0.05,5555.71
7032,2818,17,3,425.94,0.05,1213.93
7033,2819,50,2,32122.03,0.05,61031.86
7034,2819,4,1,4078.93,0.1,3671.04
7035,2819,10,1,5058.33,0.1,4552.5
7036,2819,36,2,2924.06,0.0,5848.12
7037,2820,20,2,337.55,0.1,607.59
7038,2821,49,1,24383.87,0.1,21945.48
7039,2821,13,2,1356.94,0.2,2171.1
7040,2822,27,3,1246.0,0.0,3738.0
7041,2822,34,1,3937.59,0.0,3937.59
7042,2822,38,2,21688.29,0.05,41207.75
7043,2822,35,2,3039.94,0.0,6079.88
7044,2823,22,1,256.1,0.05,243.3
7045,2823,43,3,1480.37,0.05,4219.05
7046,2823,22,3,256.1,0.0,768.3
7047,2823,3,2,4598.39,0.0,9196.78
7048,2824,16,3,1147.33,0.05,3269.89
7049,2824,31,1,440.79,0.0,440.79
7050,2825,12,1,5553.73,0.0,5553.73
7051,2826,43,2,1480.37,0.1,2664.67
7052,2827,49,2,24383.87,0.05,46329.35
7053,2828,41,2,1458.5,0.05,2771.15
7054,2828,8,2,7478.19,0.05,14208.56
7055,2828,32,3,403.22,0.05,1149.18
7056,2828,14,2,1335.52,0.0,2671.04
7057,2829,16,3,1147.33,0.0,3441.99
7058,2829,32,2,403.22,0.0,806.44
7059,2830,22,3,256.1,0.0,768.3
7060,2830,2,2,3911.93,0.0,7823.86
7061,2830,1,2,4311.34,0.05,8191.55
7062,2830,47,3,32443.0,0.0,97329.0
7063,2831,35,2,3039.94,0.0,6079.88
7064,2831,33,1,3763.53,0.0,3763.53
7065,2831,11,2,4853.64,0.2,7765.82
7066,2832,30,2,448.49,0.0,896.98
7067,2832,30,3,448.49,0.0,1345.47
7068,2833,15,2,1717.5,0.0,3435.0
7069,2833,36,2,2924.06,0.0,5848.12
7070,2833,50,2,32122.03,0.05,61031.86
7071,2834,7,3,11903.44,0.05,33924.8
7072,2835,22,2,256.1,0.1,460.98
7073,2835,34,2,3937.59,0.0,7875.18
7074,2835,48,1,48857.09,0.0,48857.09
7075,2835,20,2,337.55,0.0,675.1
7076,2836,26,1,1412.65,0.1,1271.39
7077,2836,22,1,256.1,0.0,256.1
7078,2837,3,2,4598.39,0.05,8736.94
7079,2837,29,3,438.5,0.05,1249.72
7080,2837,48,3,48857.09,0.1,131914.14
7081,2837,17,3,425.94,0.05,1213.93
7082,2838,37,1,20338.2,0.05,19321.29
7083,2838,45,1,50632.32,0.1,45569.09
7084,2838,11,1,4853.64,0.0,4853.64
7085,2838,47,2,32443.0,0.0,64886.0
7086,2839,20,1,337.55,0.05,320.67
7087,2839,19,1,301.26,0.05,286.2
7088,2839,26,2,1412.65,0.0,2825.3
7089,2839,32,1,403.22,0.05,383.06
7090,2840,22,2,256.1,0.0,512.2
7091,2840,5,2,7323.99,0.0,14647.98
7092,2841,5,3,7323.99,0.0,21971.97
7093,2841,27,3,1246.0,0.0,3738.0
7094,2841,10,3,5058.33,0.2,12139.99
7095,2841,25,1,1719.78,0.1,1547.8
7096,2842,49,1,24383.87,0.0,24383.87
7097,2843,9,2,4533.34,0.05,8613.35
7098,2843,30,1,448.49,0.05,426.07
7099,2843,19,3,301.26,0.0,903.78
7100,2844,40,2,16569.14,0.1,29824.45
7101,2844,52,3,35725.17,0.1,96457.96
7102,2845,17,2,425.94,0.2,681.5
7103,2846,13,2,1356.94,0.0,2713.88
7104,2847,11,2,4853.64,0.0,9707.28
7105,2847,1,3,4311.34,0.0,12934.02
7106,2847,46,3,44103.32,0.05,125694.46
7107,2848,26,2,1412.65,0.0,2825.3
7108,2848,41,3,1458.5,0.1,3937.95
7109,2848,43,3,1480.37,0.1,3997.0
7110,2849,5,1,7323.99,0.0,7323.99
7111,2849,16,2,1147.33,0.05,2179.93
7112,2849,34,1,3937.59,0.1,3543.83
7113,2850,40,1,16569.14,0.1,14912.23
7114,2850,51,3,29838.95,0.0,89516.85
7115,2850,17,3,425.94,0.0,1277.82
7116,2851,6,2,8439.67,0.0,16879.34
7117,2851,49,3,24383.87,0.05,69494.03
7118,2851,16,2,1147.33,0.0,2294.66
7119,2851,3,1,4598.39,0.0,4598.39
7120,2852,15,2,1717.5,0.0,3435.0
7121,2852,3,2,4598.39,0.0,9196.78
7122,2853,50,2,32122.03,0.0,64244.06
7123,2853,1,3,4311.34,0.2,10347.22
7124,2853,34,3,3937.59,0.2,9450.22
7125,2853,9,2,4533.34,0.0,9066.68
7126,2854,6,3,8439.67,0.0,25319.01
7127,2855,29,1,438.5,0.2,350.8
7128,2855,14,2,1335.52,0.0,2671.04
7129,2855,15,3,1717.5,0.0,5152.5
7130,2855,50,3,32122.03,0.1,86729.48
7131,2856,14,1,1335.52,0.1,1201.97
7132,2856,26,3,1412.65,0.1,3814.16
7133,2856,15,1,1717.5,0.0,1717.5
7134,2857,21,1,395.89,0.2,316.71
7135,2858,31,3,440.79,0.1,1190.13
7136,2858,49,3,24383.87,0.0,73151.61
7137,2859,46,2,44103.32,0.0,88206.64
7138,2859,1,3,4311.34,0.0,12934.02
7139,2859,29,2,438.5,0.1,789.3
7140,2860,28,1,2077.38,0.05,1973.51
7141,2860,39,3,22252.18,0.1,60080.89
7142,2860,25,1,1719.78,0.0,1719.78
7143,2860,32,2,403.22,0.05,766.12
7144,2861,19,2,301.26,0.2,482.02
7145,2862,11,3,4853.64,0.1,13104.83
7146,2862,30,3,448.49,0.0,1345.47
7147,2863,31,3,440.79,0.0,1322.37
7148,2863,34,1,3937.59,0.1,3543.83
7149,2863,45,1,50632.32,0.0,50632.32
7150,2864,42,3,1783.38,0.0,5350.14
7151,2864,50,2,32122.03,0.05,61031.86
7152,2864,24,3,291.78,0.2,700.27
7153,2864,27,1,1246.0,0.05,1183.7
7154,2865,16,2,1147.33,0.0,2294.66
7155,2865,44,2,1675.89,0.0,3351.78
7156,2866,8,2,7478.19,0.1,13460.74
7157,2866,9,1,4533.34,0.0,4533.34
7158,2867,15,2,1717.5,0.0,3435.0
7159,2867,22,3,256.1,0.0,768.3
7160,2867,23,3,381.96,0.0,1145.88
7161,2868,21,2,395.89,0.1,712.6
7162,2868,44,2,1675.89,0.0,3351.78
7163,2868,33,1,3763.53,0.05,3575.35
7164,2869,19,2,301.26,0.0,602.52
7165,2869,36,1,2924.06,0.05,2777.86
7166,2869,15,3,1717.5,0.0,5152.5
7167,2870,31,3,440.79,0.05,1256.25
7168,2870,11,3,4853.64,0.0,14560.92
7169,2870,6,3,8439.67,0.2,20255.21
7170,2871,14,1,1335.52,0.1,1201.97
7171,2872,33,1,3763.53,0.0,3763.53
7172,2873,10,3,5058.33,0.05,14416.24
7173,2874,37,3,20338.2,0.0,61014.6
7174,2874,39,3,22252.18,0.0,66756.54
7175,2874,25,2,1719.78,0.0,3439.56
7176,2875,40,1,16569.14,0.0,16569.14
7177,2875,36,1,2924.06,0.05,2777.86
7178,2875,45,3,50632.32,0.0,151896.96
7179,2875,52,3,35725.17,0.05,101816.73
7180,2876,19,3,301.26,0.0,903.78
7181,2876,10,1,5058.33,0.0,5058.33
7182,2877,19,2,301.26,0.1,542.27
7183,2878,47,1,32443.0,0.0,32443.0
7184,2879,44,1,1675.89,0.0,1675.89
7185,2879,1,2,4311.34,0.0,8622.68
7186,2879,2,3,3911.93,0.0,11735.79
7187,2880,1,1,4311.34,0.05,4095.77
7188,2880,35,2,3039.94,0.0,6079.88
7189,2880,6,3,8439.67,0.1,22787.11
7190,2881,33,1,3763.53,0.0,3763.53
7191,2881,51,3,29838.95,0.05,85041.01
7192,2882,16,1,1147.33,0.05,1089.96
7193,2882,28,1,2077.38,0.2,1661.9
7194,2883,20,3,337.55,0.0,1012.65
7195,2883,20,2,337.55,0.1,607.59
7196,2883,12,3,5553.73,0.05,15828.13
7197,2883,44,2,1675.89,0.0,3351.78
7198,2884,8,1,7478.19,0.0,7478.19
7199,2884,30,2,448.49,0.05,852.13
7200,2884,26,1,1412.65,0.0,1412.65
7201,2884,16,2,1147.33,0.0,2294.66
7202,2885,41,2,1458.5,0.1,2625.3
7203,2885,48,2,48857.09,0.1,87942.76
7204,2886,43,2,1480.37,0.0,2960.74
7205,2887,15,3,1717.5,0.05,4894.88
7206,2887,35,3,3039.94,0.0,9119.82
7207,2887,33,1,3763.53,0.0,3763.53
7208,2887,46,1,44103.32,0.05,41898.15
7209,2888,24,2,291.78,0.05,554.38
7210,2888,47,3,32443.0,0.0,97329.0
7211,2889,1,3,4311.34,0.0,12934.02
7212,2889,40,1,16569.14,0.0,16569.14
7213,2889,41,2,1458.5,0.05,2771.15
7214,2890,21,1,395.89,0.0,395.89
7215,2890,39,3,22252.18,0.1,60080.89
7216,2891,44,3,1675.89,0.05,4776.29
7217,2892,45,2,50632.32,0.05,96201.41
7218,2892,45,1,50632.32,0.1,45569.09
7219,2893,16,3,1147.33,0.0,3441.99
7220,2893,38,2,21688.29,0.0,43376.58
7221,2893,49,3,24383.87,0.0,73151.61
7222,2894,47,2,32443.0,0.1,58397.4
7223,2895,48,3,48857.09,0.2,117257.02
7224,2895,20,2,337.55,0.0,675.1
7225,2895,37,2,20338.2,0.0,40676.4
7226,2896,24,3,291.78,0.0,875.34
7227,2896,24,2,291.78,0.0,583.56
7228,2897,22,1,256.1,0.1,230.49
7229,2897,13,1,1356.94,0.0,1356.94
7230,2897,1,1,4311.34,0.2,3449.07
7231,2898,31,3,440.79,0.05,1256.25
7232,2898,31,3,440.79,0.1,1190.13
7233,2899,19,3,301.26,0.1,813.4
7234,2900,19,1,301.26,0.05,286.2
7235,2900,13,2,1356.94,0.0,2713.88
7236,2901,37,2,20338.2,0.0,40676.4
7237,2901,19,3,301.26,0.0,903.78
7238,2901,6,1,8439.67,0.0,8439.67
7239,2901,16,2,1147.33,0.0,2294.66
7240,2902,15,2,1717.5,0.1,3091.5
7241,2903,25,2,1719.78,0.0,3439.56
7242,2903,45,3,50632.32,0.05,144302.11
7243,2903,18,3,316.88,0.0,950.64
7244,2904,38,2,21688.29,0.0,43376.58
7245,2904,13,3,1356.94,0.0,4070.82
7246,2905,14,2,1335.52,0.0,2671.04
7247,2905,10,1,5058.33,0.1,4552.5
7248,2906,6,2,8439.67,0.0,16879.34
7249,2906,37,1,20338.2,0.05,19321.29
7250,2906,4,2,4078.93,0.0,8157.86
7251,2906,3,2,4598.39,0.0,9196.78
7252,2907,45,1,50632.32,0.05,48100.7
7253,2907,14,1,1335.52,0.0,1335.52
7254,2907,21,1,395.89,0.0,395.89
7255,2907,7,3,11903.44,0.05,33924.8
7256,2908,36,3,2924.06,0.0,8772.18
7257,2909,16,1,1147.33,0.0,1147.33
7258,2909,11,1,4853.64,0.0,4853.64
7259,2909,43,2,1480.37,0.0,2960.74
7260,2909,26,3,1412.65,0.1,3814.16
7261,2910,51,3,29838.95,0.0,89516.85
7262,2910,24,2,291.78,0.0,583.56
7263,2910,16,1,1147.33,0.0,1147.33
7264,2910,19,3,301.26,0.0,903.78
7265,2911,23,1,381.96,0.0,381.96
7266,2912,10,2,5058.33,0.0,10116.66
7267,2912,51,1,29838.95,0.05,28347.0
7268,2912,31,3,440.79,0.05,1256.25
7269,2913,20,2,337.55,0.0,675.1
7270,2913,49,1,24383.87,0.0,24383.87
7271,2913,39,2,22252.18,0.1,40053.92
7272,2914,34,2,3937.59,0.05,7481.42
7273,2914,14,3,1335.52,0.0,4006.56
7274,2914,23,1,381.96,0.2,305.57
7275,2914,1,1,4311.34,0.05,4095.77
7276,2915,2,1,3911.93,0.0,3911.93
7277,2916,16,3,1147.33,0.0,3441.99
7278,2917,15,1,1717.5,0.0,1717.5
7279,2917,22,1,256.1,0.0,256.1
7280,2917,10,1,5058.33,0.1,4552.5
7281,2917,25,1,1719.78,0.0,1719.78
7282,2918,2,2,3911.93,0.0,7823.86
7283,2918,9,2,4533.34,0.0,9066.68
7284,2918,41,3,1458.5,0.0,4375.5
7285,2918,17,3,425.94,0.0,1277.82
7286,2919,2,2,3911.93,0.1,7041.47
7287,2919,28,2,2077.38,0.2,3323.81
7288,2919,27,1,1246.0,0.0,1246.0
7289,2920,36,1,2924.06,0.0,2924.06
7290,2921,22,1,256.1,0.1,230.49
7291,2922,47,3,32443.0,0.0,97329.0
7292,2922,42,1,1783.38,0.05,1694.21
7293,2922,51,1,29838.95,0.0,29838.95
7294,2922,35,1,3039.94,0.1,2735.95
7295,2923,14,2,1335.52,0.0,2671.04
7296,2923,26,1,1412.65,0.05,1342.02
7297,2923,27,1,1246.0,0.05,1183.7
7298,2923,41,3,1458.5,0.0,4375.5
7299,2924,20,3,337.55,0.0,1012.65
7300,2924,20,3,337.55,0.2,810.12
7301,2924,2,1,3911.93,0.05,3716.33
7302,2925,44,3,1675.89,0.1,4524.9
7303,2925,30,3,448.49,0.05,1278.2
7304,2925,18,3,316.88,0.0,950.64
7305,2926,43,3,1480.37,0.2,3552.89
7306,2926,9,1,4533.34,0.05,4306.67
7307,2926,52,1,35725.17,0.05,33938.91
7308,2926,41,1,1458.5,0.0,1458.5
7309,2927,20,3,337.55,0.1,911.39
7310,2927,7,1,11903.44,0.05,11308.27
7311,2928,27,3,1246.0,0.0,3738.0
7312,2928,4,3,4078.93,0.0,12236.79
7313,2928,39,2,22252.18,0.05,42279.14
7314,2929,48,2,48857.09,0.1,87942.76
7315,2929,23,1,381.96,0.1,343.76
7316,2929,40,2,16569.14,0.2,26510.62
7317,2929,22,2,256.1,0.0,512.2
7318,2930,30,1,448.49,0.1,403.64
7319,2930,47,3,32443.0,0.2,77863.2
7320,2930,50,2,32122.03,0.05,61031.86
7321,2931,18,2,316.88,0.1,570.38
7322,2931,40,1,16569.14,0.2,13255.31
7323,2931,17,3,425.94,0.0,1277.82
7324,2932,52,1,35725.17,0.05,33938.91
7325,2932,39,1,22252.18,0.05,21139.57
7326,2933,28,2,2077.38,0.2,3323.81
7327,2933,11,1,4853.64,0.0,4853.64
7328,2934,52,3,35725.17,0.0,107175.51
7329,2934,10,2,5058.33,0.05,9610.83
7330,2934,42,3,1783.38,0.2,4280.11
7331,2934,43,3,1480.37,0.0,4441.11
7332,2935,3,1,4598.39,0.0,4598.39
7333,2936,41,2,1458.5,0.0,2917.0
7334,2936,39,3,22252.18,0.05,63418.71
7335,2936,29,3,438.5,0.05,1249.72
7336,2936,21,3,395.89,0.0,1187.67
7337,2937,14,1,1335.52,0.0,1335.52
7338,2938,8,2,7478.19,0.1,13460.74
7339,2938,3,2,4598.39,0.2,7357.42
7340,2939,10,1,5058.33,0.0,5058.33
7341,2940,5,1,7323.99,0.05,6957.79
7342,2940,10,1,5058.33,0.0,5058.33
7343,2941,29,3,438.5,0.05,1249.72
7344,2942,40,1,16569.14,0.05,15740.68
7345,2942,10,3,5058.33,0.0,15174.99
7346,2942,39,3,22252.18,0.1,60080.89
7347,2942,46,2,44103.32,0.0,88206.64
7348,2943,40,2,16569.14,0.0,33138.28
7349,2943,33,1,3763.53,0.0,3763.53
7350,2943,28,2,2077.38,0.05,3947.02
7351,2943,22,2,256.1,0.1,460.98
7352,2944,50,2,32122.03,0.0,64244.06
7353,2944,22,1,256.1,0.1,230.49
7354,2945,33,1,3763.53,0.0,3763.53
7355,2945,25,1,1719.78,0.0,1719.78
7356,2946,46,1,44103.32,0.0,44103.32
7357,2946,41,2,1458.5,0.0,2917.0
7358,2946,4,3,4078.93,0.0,12236.79
7359,2946,36,1,2924.06,0.1,2631.65
7360,2947,11,3,4853.64,0.0,14560.92
7361,2948,46,3,44103.32,0.0,132309.96
7362,2948,30,3,448.49,0.0,1345.47
7363,2949,1,2,4311.34,0.1,7760.41
7364,2949,15,2,1717.5,0.0,3435.0
7365,2950,12,2,5553.73,0.1,9996.71
7366,2951,5,3,7323.99,0.0,21971.97
7367,2951,11,2,4853.64,0.0,9707.28
7368,2951,27,1,1246.0,0.0,1246.0
7369,2952,42,1,1783.38,0.0,1783.38
7370,2953,19,3,301.26,0.2,723.02
7371,2953,15,1,1717.5,0.0,1717.5
7372,2953,3,2,4598.39,0.2,7357.42
7373,2953,39,2,22252.18,0.0,44504.36
7374,2954,40,1,16569.14,0.0,16569.14
7375,2954,40,3,16569.14,0.0,49707.42
7376,2954,25,3,1719.78,0.0,5159.34
7377,2955,43,1,1480.37,0.0,1480.37
7378,2955,51,1,29838.95,0.1,26855.06
7379,2956,31,1,440.79,0.0,440.79
7380,2956,30,3,448.49,0.05,1278.2
7381,2956,41,1,1458.5,0.0,1458.5
7382,2957,26,2,1412.65,0.0,2825.3
7383,2958,2,3,3911.93,0.0,11735.79
7384,2959,9,3,4533.34,0.0,13600.02
7385,2960,35,2,3039.94,0.0,6079.88
7386,2960,11,3,4853.64,0.0,14560.92
7387,2961,30,1,448.49,0.05,426.07
7388,2961,18,1,316.88,0.2,253.5
7389,2961,19,1,301.26,0.05,286.2
7390,2961,46,1,44103.32,0.0,44103.32
7391,2962,38,1,21688.29,0.05,20603.88
7392,2963,51,2,29838.95,0.05,56694.0
7393,2963,14,2,1335.52,0.05,2537.49
7394,2964,38,3,21688.29,0.0,65064.87
7395,2964,6,1,8439.67,0.05,8017.69
7396,2964,43,2,1480.37,0.0,2960.74
7397,2964,16,1,1147.33,0.0,1147.33
7398,2965,7,1,11903.44,0.1,10713.1
7399,2966,44,3,1675.89,0.0,5027.67
7400,2966,13,3,1356.94,0.0,4070.82
7401,2967,33,1,3763.53,0.1,3387.18
7402,2967,27,1,1246.0,0.1,1121.4
7403,2968,23,2,381.96,0.0,763.92
7404,2968,3,2,4598.39,0.05,8736.94
7405,2968,1,3,4311.34,0.05,12287.32
7406,2969,1,2,4311.34,0.05,8191.55
7407,2969,33,2,3763.53,0.05,7150.71
7408,2969,13,3,1356.94,0.0,4070.82
7409,2970,38,3,21688.29,0.0,65064.87
7410,2970,33,1,3763.53,0.0,3763.53
7411,2971,9,3,4533.34,0.0,13600.02
7412,2971,51,2,29838.95,0.1,53710.11
7413,2971,27,3,1246.0,0.0,3738.0
7414,2972,36,3,2924.06,0.0,8772.18
7415,2973,12,3,5553.73,0.0,16661.19
